Gene_ID	adrenal.gland	colon	esophagus	gall.bladder	heart	kidney	liver	lung	ovary	pancreas	rectum	testis	urinary.bladder
ENSG00000164022	9.485640528	5.517798285	3.555647003	2.540900246	2.815286655	5.176598228	8.181656487	2.748768756	12.82850349	12.8814567	3.985754231	9.606491576	3.823045588
ENSG00000164024	0	1.022726359	0	1.059249121	0	1.228208153	2.11154986	0	5.717986489	1.29736799	1.32815091	2.803848493	2.803317409
ENSG00000164039	23.63306446	5.092780944	6.769736797	7.061252575	0	68.16648992	16.13917129	6.494990432	13.26695882	13.65286196	3.764369084	25.08854784	4.909645979
ENSG00000164040	18.90105764	11.00928246	8.152851816	2.971974772	4.33332095	4.012104314	19.93426097	9.124622742	12.90734445	13.14250129	6.499954337	14.70682617	9.702194185
ENSG00000164047	0	5.49082763	0	0	0	0	0	4.450068492	0	0	8.462926012	0	0
ENSG00000164050	0	1.367839729	0	0.692459969	0	0	1.63122398	0	1.164814965	1.132403951	0	0	0.532460148
ENSG00000164051	4.801031588	0	0	0	0	0	4.422852907	0	0	0.839578339	1.490211971	1.831075856	0.375694006
ENSG00000164053	0	0	0	0	0	0	0	0	0	0	0	1.064681451	0
ENSG00000164061	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164062	7.731776622	6.720602401	4.341644835	8.864920918	3.463411222	12.73024403	8.86061726	4.278299708	10.80973845	12.05068633	12.10986936	9.161571834	7.807475762
ENSG00000164068	0	0	0	0	0	0	1.01953608	0	1.282674461	0	0	2.338144129	0.605419499
ENSG00000164070	5.498875917	2.037492165	0	0	0	0.821952286	2.047925102	0	30.60663915	4.031489705	0.593495194	22.1350675	1.382940871
ENSG00000164076	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164077	0	0	0	0	0	0	0	0	0	0	0	0.805874232	0
ENSG00000164080	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164081	6.376895723	0	0	0.985558917	0	0	1.741637498	0	3.899803643	1.505667467	0	8.160604949	0.860135755
ENSG00000164082	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164091	0	1.43313842	0.691880635	0	0	3.444949892	1.381847545	1.42492979	3.525379369	3.417240259	3.911922707	7.471514342	2.33431619
ENSG00000164104	5.32141959	14.49098739	0	0	7.161579666	18.08146124	4.717835399	6.327602725	54.99949859	14.18397863	21.66727297	34.23917498	8.109611955
ENSG00000164109	0	0	0	0	0	0	0	0	0.421027843	0	0	2.543113917	0
ENSG00000164111	387.7575775	128.3622252	78.68027909	186.2547902	37.78198725	112.4231688	74.47608928	71.55483822	173.9257189	114.3586147	74.62160718	282.8305649	95.03305219
ENSG00000164113	0	0	0	0	0	0	0	0	0	0	0	4.629793409	0
ENSG00000164114	0	0	0	0	0	0	0	0	0	0	0	0.808363793	0
ENSG00000164116	0	1.663052543	0	0	0	0	0	0	0	0	1.431140746	0	0
ENSG00000164118	0	0	0	0	0	0	0	0	0	0	0	0.907378081	0
ENSG00000164120	0	1.311006151	0	0	0	0.683971616	8.957172902	0	0	0	4.446768177	0	7.972929225
ENSG00000164125	0	0	0	0	0	0	0	0	0.450687551	0	0	0	0
ENSG00000164134	3.277253078	1.919229162	0	0	0	0	4.154524555	0	5.235389273	2.878706942	3.069247568	5.067495918	3.791408029
ENSG00000164144	4.984684833	6.908603213	0	1.619840351	0	2.997071494	2.812340797	0	3.777968461	7.999566536	4.461995533	4.098986317	3.023394647
ENSG00000164162	0	0	0	0	0	0	0	0	1.334713997	0	0	0.515345006	0
ENSG00000164163	9.385186274	4.086498216	2.81181495	4.805210239	1.977987456	1.170471595	2.613575792	0	8.026731582	14.5591679	4.166369334	24.63616508	1.704488752
ENSG00000164164	0	0	0	0	0	0	0	0	0.474904113	2.858050568	0	4.097156388	0
ENSG00000164167	0.588691849	1.841167953	0	0	1.171521847	1.157766702	3.982540998	0	1.683079268	1.829482608	0	4.318078186	1.60895248
ENSG00000164169	0	0	0	0	0	0	0	0	3.427963641	0	0	3.112832622	0
ENSG00000164171	4.067449526	1.375244428	0	0.768146904	0	0.478627531	0	3.597755883	0.73126799	1.535259661	2.197613436	0.501302251	1.274423825
ENSG00000164172	0	0	0	0	0.843258213	0.931399841	1.061475279	0	0	1.285139607	0	0	0
ENSG00000164176	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164180	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164182	2.375303092	0	0	0	4.102837168	2.871570914	5.360408189	0	1.507766825	0	0.777580156	1.383321628	0
ENSG00000164187	0	0	0	0	0	0	0	0	0	0.718037738	0	0.442255106	0
ENSG00000164190	0	0	0	0	0	0	0	0	1.826690575	1.391441495	0	1.730009564	0
ENSG00000164209	0	0	0	0	0	0	4.344772608	0	0	0	0	0	0
ENSG00000164219	0	0	0	0	0	0	1.408701752	0	0.390362173	0	0	1.394443637	0
ENSG00000164236	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164237	19.52789068	17.49126934	15.09560527	9.691212363	15.96600088	141.1838999	130.4662723	4.093228056	12.10667181	15.66710107	16.10720153	13.07380787	4.70760419
ENSG00000164244	0	0	0	0	0	0	13.3152899	0	1.239339838	5.119010227	0	4.964430283	0.879947735
ENSG00000164252	0	0	0	0	0	0	0	0	0	0	0	0.599207494	0
ENSG00000164253	0	0	0	0	0	0	0	0	0	0	0	3.578945193	0
ENSG00000164258	1.57539985	4.542828801	0	0	41.73392369	6.108289702	5.662936066	1.207168705	3.065315854	3.937507536	3.86879298	3.272950752	3.633670007
ENSG00000164266	0	0	0	2.355072977	0	0	0	0	0	7.453103811	0	0	0
ENSG00000164294	0	0	0	0	0	0	0	0	2.022840107	0	0	1.767634438	0
ENSG00000164300	0	0	0	0	0	0	0	0	0	0	0	2.602390692	0
ENSG00000164303	0	0	0	0	0	1.976133407	0	0	5.023482256	0	0	9.136802554	0
ENSG00000164305	0	3.805866669	0	0	0	0	0	0	0	2.474963244	1.674238476	1.051602857	0.987607726
ENSG00000164307	5.449721992	7.782973842	1.046991721	2.706152908	0	0.737408092	6.962103422	5.021789808	4.729566613	5.881565147	4.768352081	6.233156492	3.531609643
ENSG00000164308	0	0.19833678	1.02920338	1.510876832	0	0	0	1.863060384	1.336449529	0	1.318573159	1.914844027	0.452974131
ENSG00000164309	0	0	0	0	3.094860283	0	0	0	0	0	0	0	0
ENSG00000164318	0	0	0	0	0	0	0	0	1.915522722	0	0	0	0
ENSG00000164327	0	0	0	0	0	0	1.001549005	0	1.123420971	0	0	3.418177173	0
ENSG00000164330	0	0	0	0	0	0	0	0	0.417582702	0	0	0.333392612	0
ENSG00000164332	4.162027865	0	0	0	0	3.980189055	1.917202301	0	10.33783145	2.946463903	0	8.755131347	0.86138546
ENSG00000164334	0	0	0	0	0	0	0	0	0	0	0	0.985876314	0
ENSG00000164338	0	0	0	0	0	0	0	0	0.766781123	1.111658917	0	1.027344209	0
ENSG00000164344	2.597693299	2.885844115	0	6.476465874	0	0.715256345	1.456042827	0	1.728541343	0	0	1.471839548	2.390245055
ENSG00000164346	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164347	1.772434788	0	0	0	2.68226107	0	0.846375294	0	0	0	0	1.361022417	0
ENSG00000164366	2.409541862	0	0	0	5.197400574	1.223967333	0	0	1.725284078	1.109980509	0	2.157493638	0.401762544
ENSG00000164398	0	0	0	0	0	0	0	0	8.10435099	0	0	5.169923709	0
ENSG00000164402	0	2.168019753	3.024385484	3.53468215	0	1.157151977	0.977442257	6.939546081	5.047661408	7.899831762	2.939649436	7.953345749	7.450642765
ENSG00000164403	0	0	0	0	0	0	2.469482121	0	0	0	0	0	0
ENSG00000164405	15.07514458	8.006832007	0	1.382368007	67.91196652	23.11198295	24.71744149	7.554216192	5.396669887	5.188680779	8.970490649	8.136131762	4.615648522
ENSG00000164418	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164430	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164434	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164440	0	0	0	0	3.332228776	0	0	0	0	0	0	0	0
ENSG00000164466	23.33191449	5.859882884	3.906674006	4.919356386	6.293802191	36.92564647	56.72542751	11.37494269	11.14655549	8.625972689	7.62845137	18.31100216	2.068157109
ENSG00000164494	0	0	0	0	0	0.763161219	0	0	0	0	0	0	0
ENSG00000164506	0	1.273951246	0	0	0	0	0	0	0	4.60779603	0	0	0
ENSG00000164530	0	0	0	3.467841297	0	0	0	0	0	0	0	1.582713282	2.623206615
ENSG00000164532	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164535	0	0	0	0	0	0	0	0	0	0	0	0.338287742	0
ENSG00000164548	0	0	0	0	0	0	0	0	5.827218569	0	0	11.02850045	0
ENSG00000164574	0	0	0	0	0	0	0	0	0.463405714	0	0	0	0
ENSG00000164576	0	0	0	0	0	0	0	0	1.026103595	0	0	0	0
ENSG00000164587	23.98457926	23.3432458	0	26.10484908	13.13559924	22.84259536	47.94368347	19.34259275	34.53688261	117.3925356	17.85716542	45.27947337	11.47233955
ENSG00000164588	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164591	0	0	0	0	0	0	0	0	0	0	0	0.317579786	0
ENSG00000164597	3.770339619	0	0	0	0	0	2.385380709	2.12237547	4.575786364	3.838569433	0	3.356124112	0
ENSG00000164609	0	0	0	0	0	0	0	0	0	0	0	0.912156745	0
ENSG00000164615	0	0	0	0	0	0	0	0	1.937649646	0	0	1.04008292	0
ENSG00000164647	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164649	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164654	2.261047804	1.512527991	0	0	0	0	1.814033861	0	2.174975006	2.333164508	0	1.809350795	0
ENSG00000164659	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164674	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164687	2.630452775	9.680401213	168.9960982	9.635928848	25.27220573	3.000306564	0	29.95306625	7.165890856	17.80779437	28.67719135	3.867863829	56.87597506
ENSG00000164691	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164692	31.43913431	342.4524199	1192.967698	1602.42703	61.01177908	36.80810121	129.5136945	977.4456786	106.0305554	1581.737103	781.2191395	107.5861658	873.5971173
ENSG00000164694	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164708	0	0	69.07176342	0	183.0270013	0	0	0	4.565955114	0	0	7.148446144	0
ENSG00000164715	0	0	0	0	0	0	0	0	0	0	0	0.756595282	0
ENSG00000164733	30.94659652	11.07735375	12.03852667	28.00426541	18.38212534	60.52496289	61.80110129	19.742149	6.198526639	21.6647831	18.77942382	9.008337229	4.336596693
ENSG00000164742	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164754	1.631124083	2.949764307	0	0	0	0	3.631511334	0	2.731642724	4.778531924	2.016226828	3.646768125	1.011785701
ENSG00000164758	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164764	0	3.254459981	0	2.849585573	0	0	0	0	1.720255586	1.832719486	4.144674188	1.156016775	11.67827148
ENSG00000164776	0	0	0	0	5.068900405	0	0	0	0	0	0	0	0
ENSG00000164815	0	0	0	0	0	0	0	0	1.743992227	0	0	4.106193884	0
ENSG00000164818	0	0	0	0	0	0	0	0	0.533581313	1.432200008	0	1.588319093	0
ENSG00000164828	1.047251328	3.25962219	0.671278136	2.640311691	2.350595394	0	0	7.154265747	5.481863552	1.810815476	3.099382373	6.432908845	2.479722311
ENSG00000164830	4.349517075	0.627457344	0	0.631200945	0	0	1.112475946	0	0.636993202	3.573853529	0.901058763	1.973375249	0.421145252
ENSG00000164867	0	0	0	0	0	0	0.609278714	0	0	1.26804271	0	0	0
ENSG00000164879	11.07888501	0	467.2283197	101.4998276	3.096310285	1.904511283	24.69278563	23.16299663	1.521654367	0	0	1.651745831	3.23498617
ENSG00000164880	0	0	0	0	0	0	0.956379714	0	1.347264721	0.600440256	0	0.87796852	0
ENSG00000164885	1.43822172	0	1.031651302	0	0	0	1.308913977	0	0.917099749	1.284607503	0	2.48293838	0.54240022
ENSG00000164889	0	0	0	0	0	0	0.504712402	0	0	0	0	0.429046032	0
ENSG00000164897	0	0	0	0	0	0	1.937991457	0	0	0	0	1.839561938	0
ENSG00000164898	0	0	0	0	9.767330325	0	3.48250173	0	0	0	0	0	0
ENSG00000164902	0	0	0	0	0	0	0	0	0.513299348	0	0	1.558464882	0
ENSG00000164904	36.71156404	8.450131521	7.074539296	10.60823718	15.75208187	31.33203948	63.86626751	5.008254152	35.05590541	24.81206351	9.924604522	35.12464226	6.403990792
ENSG00000164916	0	0	0	0.726515332	0	0	0	0	0.74249686	0	0	0	0
ENSG00000164919	21.65924283	25.40590491	0	9.957071917	127.0808783	84.17450183	42.83017239	14.6277009	7.119563957	14.22173877	46.22050997	12.94046342	11.93730055
ENSG00000164924	179.9744963	123.8997149	232.6565499	105.5983151	63.65120388	71.41940849	55.9213737	212.378138	172.2908604	89.82627496	123.0861477	196.5739635	93.99108245
ENSG00000164932	0	0	0	1.392837559	0	0	0	2.481872492	0	4.937738675	0	0	0.607137597
ENSG00000164934	0	0	0	0	0	0	0	0	0	0	0	1.156433077	0
ENSG00000164941	0	0	0	0	0	0	0	0	0	0	0	0.617988841	0
ENSG00000164944	0	0	0	0	0	0	0	0	1.989222572	0	0	1.489738409	0
ENSG00000164951	6.306003942	1.713444106	0.827927728	0	6.012224326	1.673898183	0	5.592931683	2.914907751	3.047608902	1.483602776	2.055018067	2.119471597
ENSG00000164961	6.397169362	0.743202498	0.327884451	0.771926401	1.681708318	0.709648248	3.543689558	3.81778892	2.345503457	3.372652043	1.466828476	1.83282827	1.228370021
ENSG00000164972	0	0	0	0	0	0	0	0	0	0	0	1.829189521	0
ENSG00000164975	0	0	0	0	0	0	0	0	0	0	0	0.353816635	0
ENSG00000164978	0	2.614434846	0	0.699793023	0	0	0	0	2.584086196	2.951344635	0	2.963414717	1.6132224
ENSG00000164983	1.892091965	0	1.851008191	0	14.29053801	0	0	2.33917149	0	0	0.569522074	0.653281428	0
ENSG00000164985	4.535279486	4.097623361	0	2.014556364	0	0	2.139339237	0	32.45113071	4.68010327	6.123337782	22.93675073	3.23517143
ENSG00000165006	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165023	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165025	0	1.094282646	0	0.749223709	0	0	0	0	0	2.253060716	1.83486482	3.352878404	0
ENSG00000165028	0	0	4.604462641	0	14.68141494	0	0	0	0.855195433	0	0	0.595677191	0
ENSG00000165029	0.947979902	0	0	0	0	0	1.13927906	0	0	0	0	0	0
ENSG00000165046	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165059	0	0	0	0	0	0	0	0	2.664212859	0	0	1.501471394	0
ENSG00000165060	6.003010642	0	0	0	7.198464014	0	0	0	2.049710281	5.969645958	0	1.67633473	0
ENSG00000165072	0	5.429459241	0	3.71201321	0	0	0	0	8.777392654	5.45996863	0.861449728	3.343725817	7.154022732
ENSG00000165076	0	0	0	0	0	0	0	0	0	0	0	1.477151792	0
ENSG00000165092	86.51286947	87.4090828	22.92348339	33.74718329	4.32858751	59.88002585	279.011319	56.76008649	111.4752791	132.0221308	61.3425184	135.0544853	13.46920673
ENSG00000165102	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165113	0	0	0	0	0	0	0	0	1.827459967	0	0	4.575561183	0
ENSG00000165115	0	0	0	0	0	0	0	0	0	0	0	0.777722734	0
ENSG00000165118	3.426992825	0.808366169	0	1.399529664	0	2.816625124	6.301726917	0	5.206980292	3.584707102	6.712856931	5.522201407	3.447077597
ENSG00000165119	90.12494083	27.93216915	89.20944603	34.41324463	22.56675252	18.78578738	54.53099019	39.68221567	76.00278868	148.5347606	42.10462681	66.33243989	26.5972144
ENSG00000165124	0	0	0	2.523181563	0	0	0	0	0	1.524417006	0	0	0.749493895
ENSG00000165140	15.52234931	4.597963689	0	26.65531921	8.312698486	108.7455473	214.6434536	29.33375876	0	18.62578711	11.58325517	6.594939292	5.597622027
ENSG00000165168	0	5.27413272	0	2.093415765	0	0	6.300494868	12.06150774	1.049041669	0	6.768861128	1.489807216	1.3936285
ENSG00000165169	5.022889049	0	0	0	0	0	0	0	0	0	2.735987405	1.424280926	1.724382101
ENSG00000165175	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165194	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165209	0	0	0	0	0	0	0	0	2.588240034	0	3.07141144	5.03511086	0
ENSG00000165215	0	2.064043575	0	0	0	0	0	0	0	2.684115832	3.842244593	0	0
ENSG00000165219	1.093221185	2.769113397	0	1.867447701	0	0	1.790860494	0	2.533102504	0.830726291	0.962563027	4.863567004	0.744168758
ENSG00000165233	3.185939252	1.490067828	0	0	5.517028624	1.962939009	1.55288697	3.689502568	1.198780422	0	0	0.80016444	1.01152833
ENSG00000165238	0	0.132081964	0	0	0	0	0	0	0	2.497521224	0	1.060466033	0
ENSG00000165240	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165264	0	3.229974142	0	0	23.73414845	9.829102805	0	0	0.615964475	0	4.852110342	2.125436659	1.083275817
ENSG00000165271	0.729642562	0	0	0	0	0	0	0	0.866167371	1.775730559	0	0.965094508	0
ENSG00000165280	46.56967488	48.92607512	18.37397046	41.50949967	32.57025887	26.47815331	45.9199897	26.57393991	55.79680041	64.47309892	30.7404111	69.94682928	17.88612459
ENSG00000165282	0	0	0	0	0	0	0	0	0	1.387069841	0	0	0
ENSG00000165283	31.51883275	10.00021475	2.349823551	6.775829337	7.44040222	15.08335369	14.27426288	7.372174991	22.02437852	23.59319731	8.554508872	25.24480098	5.22646542
ENSG00000165309	0	0	0	0	0	0	0	0	0	0	0	1.622024578	0
ENSG00000165322	0	0	0	0	0	0	0	0	0	1.434143639	0	0.582594032	0
ENSG00000165323	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165379	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165410	10.5759341	32.87731928	0	22.5508822	28.53788986	5.252609814	11.43491008	5.080248699	12.87440048	4.740048925	17.2572344	14.01489869	36.57984536
ENSG00000165416	7.893738388	5.613883352	3.556942515	3.062063259	0	3.088979142	5.938834806	5.467946069	11.10895927	9.921381521	2.834307175	4.492022763	4.577711475
ENSG00000165417	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165434	0	1.286731859	0	0	0	0	0	0	0	0	1.083781997	1.791419022	1.899244259
ENSG00000165443	1.570657245	0	0	0	0	1.750321486	0	0	5.844498433	1.529483732	0	6.664240642	0
ENSG00000165457	0	2.378327462	0	5.711759677	0	0	0	0	2.067334871	9.306008657	1.927879627	2.874087572	2.023209096
ENSG00000165458	0	0.881213566	0	0	0	0	0	0	1.295686079	2.180739436	0	2.779179649	0
ENSG00000165471	0	0	0	0	0	0	9.466351975	0	0	0	0	0	0
ENSG00000165475	6.080064969	14.65036301	5.96886755	2.280487081	0	60.06874592	67.76069203	3.46433717	6.821238343	11.21701201	5.884391308	8.556738015	4.157051727
ENSG00000165476	1.767953947	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165478	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165487	0	0.192868415	0	0	0	0	0	0	0.307125996	0	0	0	0
ENSG00000165494	0	0	0	0	0	0	0	0	0	0	0	2.614450144	0
ENSG00000165496	0	0	0	0	5.199835911	4.661729995	0	0	0	0	0	2.730031352	0
ENSG00000165502	0	0.659763082	0	0	0	0	8.50561084	0	0	10.89356833	7.34579345	0	3.600894961
ENSG00000165506	0	0	0	0	0	0	0	0	0	0	0	1.261254513	0
ENSG00000165512	0	0	0	0	0	0	1.201865739	0	3.386707862	1.90029197	0	4.555886511	0
ENSG00000165521	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165525	1.353311919	1.074286687	0	0	0	0	1.064756688	0	1.786646425	2.26645669	0	2.180746466	0
ENSG00000165527	10.04232178	6.342434979	3.810384916	7.334790765	0	5.891020863	15.94665582	10.56761535	6.63716246	5.0249535	8.352563636	5.596356971	5.237387101
ENSG00000165533	0	0	0	0	0	0	0	0	0.815666752	0	0	2.012895614	0
ENSG00000165548	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165566	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165572	0	0	0	0	0	0	0	0	0.356438948	0	0	0	0
ENSG00000165609	3.734613538	2.507106178	5.478853001	3.892951314	0	2.777815009	4.463316649	5.934687867	5.563783061	5.462339819	4.779947942	2.286046005	1.217973634
ENSG00000165629	46.80346374	42.47172471	10.46114514	15.0460057	159.2037719	43.52287966	47.24903804	21.26938267	15.56853808	21.1674271	25.25348	24.73552279	23.94516509
ENSG00000165630	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165632	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165637	89.64617324	39.2805837	45.43896891	29.80768608	169.6468366	59.0359577	35.40299558	19.51603561	22.83242827	32.53417389	26.81403153	48.94747318	20.1672198
ENSG00000165644	0	0	0	0	1.887752621	3.353454302	0	0	0	3.190122729	0	0	0
ENSG00000165646	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165650	0	0	0	0	0	0	0	0	0	1.124471409	0	0.571639178	0
ENSG00000165655	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165660	0	3.603100318	0	1.596293179	0	0	1.506493764	0	1.273696971	2.966513769	1.397418839	1.03885475	1.899564972
ENSG00000165661	0	0	0	0	0	0	0	0	0	0	0	0.606976107	0
ENSG00000165669	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165672	361.4020536	46.49806222	34.94047243	10.58189494	175.8450673	145.7772166	173.6093749	15.44157051	26.7025662	46.96993426	22.17068205	32.45914186	31.35411124
ENSG00000165678	7.242391123	0	0	0	12.27028319	0	10.06352541	3.335602069	3.579233299	4.748925163	3.169502368	3.161582362	1.6587227
ENSG00000165682	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165688	15.13284206	1.300276346	0	1.928529439	9.489641957	3.71739906	14.51202561	2.758314438	6.105084249	5.386810582	1.443319417	10.65806544	2.807178155
ENSG00000165698	0	0	0	0	0	0	0	0	2.628940507	0	0	0	0
ENSG00000165699	0	0	0	0	0	0	0	0	0.814935166	0.418779157	0	1.63561595	0
ENSG00000165704	7.584409248	4.460029968	3.788308585	4.788952283	3.604391097	4.972907648	6.904610864	4.848333528	71.40902237	6.708976397	3.488990843	71.47016294	3.161606651
ENSG00000165714	0	0	0	0	0	0	0	1.543985282	0	0	0	0.979866019	0
ENSG00000165732	8.155886311	1.242971356	1.600063234	1.966405665	0	0	6.613895811	0	3.312632195	6.828276051	3.045079334	3.092261293	0.863330611
ENSG00000165733	0	0	0	0	0	0	1.312595463	0	1.150699763	1.675597921	0	0.625792123	0
ENSG00000165752	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165757	0	0.80924779	0	0.654982697	0	0	0	0	0.230746321	2.543866805	0	3.201832183	0.904364751
ENSG00000165775	1.970731511	0	0	0	22.96195657	6.102076452	6.316359242	2.561572538	2.258693566	6.141369054	0	2.36332424	7.063301841
ENSG00000165782	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165795	24.82018784	4.673626582	8.880758166	3.881381178	11.54086873	2.868745437	14.62913072	2.133122816	16.92616107	6.633479624	6.381575572	30.30353453	5.986813007
ENSG00000165801	0.678982172	0	0	0	0	0	0.910163324	0	0.61233201	0.916059809	0	0.477292332	0
ENSG00000165804	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165806	0	2.474219236	0	0	0	0	0	0	0	1.792953238	2.064150735	0.559739606	0
ENSG00000165810	0	0	0	0	0	0	0	4.772642498	0	0	0	0	0
ENSG00000165813	0	0	0	0	0	0	0	0	0	1.860136426	0	0.756259512	0
ENSG00000165816	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165819	0	0	0	0	0	0	0	0	1.107192894	2.694765862	0.860993876	2.182187832	0
ENSG00000165832	0	0	0	0	0	0	0	0	1.134390559	0	0	2.502106603	0
ENSG00000165841	0	0	0	0	0	0	24.38809764	0	0	0	0	0	0
ENSG00000165861	1.368313906	0	0	0	0	0	0	0	0	0	0	0.396745328	0
ENSG00000165868	7.481999814	5.042416354	0.551796184	3.820037398	5.610621176	8.723717233	0	3.203010782	15.17130747	7.815817832	3.789090194	23.30257452	5.105216383
ENSG00000165886	0	0	0	0	0	0	0	0	4.564408224	0	0	4.73757823	0
ENSG00000165887	0	0	14.71780333	0	25.89121092	0	0	0	0	0	0	0	0
ENSG00000165895	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165898	1.574434008	0	0	0.739842911	2.606552829	0.58710643	0	0	0	0	0	0	0
ENSG00000165912	22.64008087	6.583480635	6.481825941	3.501581192	13.90055684	0.963446823	9.584818353	0	4.934757872	3.623469744	7.275484071	3.744056505	4.378626559
ENSG00000165914	0	0	0	0	0	0	0	0	0	0	0	0	0.92289146
ENSG00000165916	8.072663382	5.579609831	3.759119097	4.146089876	6.442163288	3.929865161	6.591829395	3.812316917	10.5627435	12.22310508	6.227013971	12.12017298	4.926818393
ENSG00000165929	0	0	0	0	0	0	0	0	0	8.385571742	0	0	0
ENSG00000165934	2.048610248	1.752103342	0	0.723899135	0	0	0	0	2.779280962	1.693520152	0	2.738289473	0
ENSG00000165959	0	0	0	0	0	0.62372588	2.958496107	0	2.341109326	5.401785326	1.052283508	2.759797405	0
ENSG00000165970	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165983	2.738036762	4.30536436	0	0	3.592124092	17.1003567	4.758964022	0	1.000144334	4.327186081	2.145975984	0	3.473732226
ENSG00000165985	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166016	0	0	0	0	0	0	0	0	0	0	0	0.45596538	0
ENSG00000166024	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166025	0	0.390965662	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166033	8.947358008	0	0	0	0	0	0	0	1.420613531	1.483637049	0	2.640667925	0
ENSG00000166035	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166037	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166068	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166086	0	2.82616149	0	0	0	0	0	0	5.541820026	0	0	3.820664718	2.779188456
ENSG00000166091	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166111	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166118	0	0	0	0	0	0	0	0	2.478259905	0	0	2.874326692	0
ENSG00000166123	0	0	0	0	0	0	0.683260326	0	0	1.121879337	0	0.490823508	0
ENSG00000166126	0	0	0	0	0	8.611570601	0	0	0	0	0	0	0
ENSG00000166128	7.24183858	4.220897503	4.067493872	7.221351572	0	3.130924273	0	7.584956604	5.360900311	9.903231692	0	7.052174915	2.149327097
ENSG00000166130	0	0	0	1.638681749	0	0	1.846959779	3.816016705	0.379051547	0	0	0	0
ENSG00000166133	0	0	0	0	0	0	0	0	0.86856811	0	0	1.198404527	0
ENSG00000166135	0	0.970745749	0	0	0	0	0	0	1.756778388	0.174626869	0	3.737338561	0.489996327
ENSG00000166140	0	0	0	0	0	0	1.031066649	0	0	2.065236774	0	0.773813487	0
ENSG00000166145	0	0.998813586	0	0	0	0	0	0	0	1.487538471	1.95177313	0	0
ENSG00000166147	38.48945205	123.5117209	238.7708066	425.9644555	108.2298023	16.36456869	16.45582408	108.8307377	151.9192282	255.3539822	163.3341541	124.7186655	92.5035766
